query_segment_id,query_episode_id,query_verb,query_start_time,query_end_time,query_video_path,neighbor_rank,neighbor_segment_id,neighbor_episode_id,neighbor_verb,neighbor_start_time,neighbor_end_time,neighbor_video_path,distance,same_verb
2025-09-20-17-42-51-000000:front_1:000020,2025-09-20-17-42-51-000000,fold_clothes,20.0,21.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000020.mp4,1,2025-09-20-17-42-51-000000:front_1:000046,2025-09-20-17-42-51-000000,fold_clothes,46.0,47.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000046.mp4,4.2627734661093735,True
2025-09-20-17-42-51-000000:front_1:000020,2025-09-20-17-42-51-000000,fold_clothes,20.0,21.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000020.mp4,2,2025-09-20-17-42-51-000000:front_1:000024,2025-09-20-17-42-51-000000,fold_clothes,24.0,25.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000024.mp4,5.139958369936048,True
2025-09-20-17-42-51-000000:front_1:000020,2025-09-20-17-42-51-000000,fold_clothes,20.0,21.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000020.mp4,3,2025-09-20-17-42-51-000000:front_1:000062,2025-09-20-17-42-51-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000062.mp4,5.644297930964264,True
2025-09-20-17-42-51-000000:front_1:000020,2025-09-20-17-42-51-000000,fold_clothes,20.0,21.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000020.mp4,4,2025-09-20-17-42-51-000000:front_1:000005,2025-09-20-17-42-51-000000,fold_clothes,5.0,6.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000005.mp4,6.3065363282375175,True
2025-09-20-17-42-51-000000:front_1:000020,2025-09-20-17-42-51-000000,fold_clothes,20.0,21.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000020.mp4,5,2025-09-20-17-47-54-000000:front_1:000062,2025-09-20-17-47-54-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000062.mp4,6.373894279459918,True
2025-09-20-17-42-51-000000:front_1:000030,2025-09-20-17-42-51-000000,fold_clothes,30.0,31.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000030.mp4,1,2025-09-20-17-42-51-000000:front_1:000041,2025-09-20-17-42-51-000000,fold_clothes,41.0,42.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000041.mp4,3.084188021063028,True
2025-09-20-17-42-51-000000:front_1:000030,2025-09-20-17-42-51-000000,fold_clothes,30.0,31.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000030.mp4,2,2025-09-20-17-42-51-000000:front_1:000022,2025-09-20-17-42-51-000000,fold_clothes,22.0,23.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000022.mp4,3.422808519176528,True
2025-09-20-17-42-51-000000:front_1:000030,2025-09-20-17-42-51-000000,fold_clothes,30.0,31.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000030.mp4,3,2025-09-20-17-42-51-000000:front_1:000057,2025-09-20-17-42-51-000000,fold_clothes,57.0,58.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000057.mp4,3.508851881171027,True
2025-09-20-17-42-51-000000:front_1:000030,2025-09-20-17-42-51-000000,fold_clothes,30.0,31.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000030.mp4,4,2025-09-20-17-42-51-000000:front_1:000034,2025-09-20-17-42-51-000000,fold_clothes,34.0,35.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000034.mp4,3.7196750700818217,True
2025-09-20-17-42-51-000000:front_1:000030,2025-09-20-17-42-51-000000,fold_clothes,30.0,31.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000030.mp4,5,2025-09-20-17-42-51-000000:front_1:000054,2025-09-20-17-42-51-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000054.mp4,4.64708529910796,True
2025-09-20-17-42-51-000000:front_1:000039,2025-09-20-17-42-51-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,1,2025-09-20-17-42-51-000000:front_1:000028,2025-09-20-17-42-51-000000,fold_clothes,28.0,29.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000028.mp4,3.481564157502004,True
2025-09-20-17-42-51-000000:front_1:000039,2025-09-20-17-42-51-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,2,2025-09-20-17-42-51-000000:front_1:000065,2025-09-20-17-42-51-000000,fold_clothes,65.0,66.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000065.mp4,4.589601277722532,True
2025-09-20-17-42-51-000000:front_1:000039,2025-09-20-17-42-51-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,3,2025-09-20-17-42-51-000000:front_1:000090,2025-09-20-17-42-51-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000090.mp4,4.602490375809933,True
2025-09-20-17-42-51-000000:front_1:000039,2025-09-20-17-42-51-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,4,2025-09-20-17-42-51-000000:front_1:000000,2025-09-20-17-42-51-000000,fold_clothes,0.0,1.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000000.mp4,5.631383414612935,True
2025-09-20-17-42-51-000000:front_1:000039,2025-09-20-17-42-51-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,5,2025-09-20-17-47-54-000000:front_1:000014,2025-09-20-17-47-54-000000,fold_clothes,14.0,15.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000014.mp4,5.835567542043816,True
2025-09-20-17-42-51-000000:front_1:000049,2025-09-20-17-42-51-000000,fold_clothes,49.0,50.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000049.mp4,1,2025-09-20-17-47-54-000000:front_1:000051,2025-09-20-17-47-54-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000051.mp4,6.40212362561127,True
2025-09-20-17-42-51-000000:front_1:000049,2025-09-20-17-42-51-000000,fold_clothes,49.0,50.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000049.mp4,2,2025-09-20-17-47-54-000000:front_1:000088,2025-09-20-17-47-54-000000,fold_clothes,88.0,89.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000088.mp4,7.618617657784123,True
2025-09-20-17-42-51-000000:front_1:000049,2025-09-20-17-42-51-000000,fold_clothes,49.0,50.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000049.mp4,3,2025-09-20-17-47-54-000000:front_1:000039,2025-09-20-17-47-54-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000039.mp4,7.933432584186087,True
2025-09-20-17-42-51-000000:front_1:000049,2025-09-20-17-42-51-000000,fold_clothes,49.0,50.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000049.mp4,4,2025-09-20-17-42-51-000000:front_1:000039,2025-09-20-17-42-51-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,7.964351758207585,True
2025-09-20-17-42-51-000000:front_1:000049,2025-09-20-17-42-51-000000,fold_clothes,49.0,50.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000049.mp4,5,2025-09-20-17-42-51-000000:front_1:000006,2025-09-20-17-42-51-000000,fold_clothes,6.0,7.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000006.mp4,8.096684958791823,True
2025-09-20-17-42-51-000000:front_1:000059,2025-09-20-17-42-51-000000,fold_clothes,59.0,60.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000059.mp4,1,2025-09-20-17-42-51-000000:front_1:000081,2025-09-20-17-42-51-000000,fold_clothes,81.0,82.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000081.mp4,4.542080560543099,True
2025-09-20-17-42-51-000000:front_1:000059,2025-09-20-17-42-51-000000,fold_clothes,59.0,60.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000059.mp4,2,2025-09-20-17-47-54-000000:front_1:000089,2025-09-20-17-47-54-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000089.mp4,5.254871577435888,True
2025-09-20-17-42-51-000000:front_1:000059,2025-09-20-17-42-51-000000,fold_clothes,59.0,60.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000059.mp4,3,2025-09-20-17-42-51-000000:front_1:000043,2025-09-20-17-42-51-000000,fold_clothes,43.0,44.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000043.mp4,5.438107139966403,True
2025-09-20-17-42-51-000000:front_1:000059,2025-09-20-17-42-51-000000,fold_clothes,59.0,60.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000059.mp4,4,2025-09-20-17-42-51-000000:front_1:000009,2025-09-20-17-42-51-000000,fold_clothes,9.0,10.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000009.mp4,5.551878270056553,True
2025-09-20-17-42-51-000000:front_1:000059,2025-09-20-17-42-51-000000,fold_clothes,59.0,60.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000059.mp4,5,2025-09-20-17-47-54-000000:front_1:000033,2025-09-20-17-47-54-000000,fold_clothes,33.0,34.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000033.mp4,5.6851915425131425,True
2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,1,2025-09-20-17-42-51-000000:front_1:000029,2025-09-20-17-42-51-000000,fold_clothes,29.0,30.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000029.mp4,3.7402133289042414,True
2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,2,2025-09-20-17-47-54-000000:front_1:000033,2025-09-20-17-47-54-000000,fold_clothes,33.0,34.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000033.mp4,3.7680016220103587,True
2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,3,2025-09-20-17-42-51-000000:front_1:000033,2025-09-20-17-42-51-000000,fold_clothes,33.0,34.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000033.mp4,3.8009673678673166,True
2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,4,2025-09-20-17-42-51-000000:front_1:000063,2025-09-20-17-42-51-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000063.mp4,4.266733457575608,True
2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,5,2025-09-20-17-42-51-000000:front_1:000091,2025-09-20-17-42-51-000000,fold_clothes,91.0,92.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000091.mp4,4.303405372620809,True
2025-09-20-17-42-51-000000:front_1:000079,2025-09-20-17-42-51-000000,fold_clothes,79.0,80.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000079.mp4,1,2025-09-20-17-42-51-000000:front_1:000076,2025-09-20-17-42-51-000000,fold_clothes,76.0,77.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000076.mp4,1.4902612587087256,True
2025-09-20-17-42-51-000000:front_1:000079,2025-09-20-17-42-51-000000,fold_clothes,79.0,80.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000079.mp4,2,2025-09-20-17-42-51-000000:front_1:000073,2025-09-20-17-42-51-000000,fold_clothes,73.0,74.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000073.mp4,1.9725063718314155,True
2025-09-20-17-42-51-000000:front_1:000079,2025-09-20-17-42-51-000000,fold_clothes,79.0,80.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000079.mp4,3,2025-09-20-17-42-51-000000:front_1:000051,2025-09-20-17-42-51-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000051.mp4,2.8102832126656714,True
2025-09-20-17-42-51-000000:front_1:000079,2025-09-20-17-42-51-000000,fold_clothes,79.0,80.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000079.mp4,4,2025-09-20-17-42-51-000000:front_1:000018,2025-09-20-17-42-51-000000,fold_clothes,18.0,19.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000018.mp4,3.265011496401308,True
2025-09-20-17-42-51-000000:front_1:000079,2025-09-20-17-42-51-000000,fold_clothes,79.0,80.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000079.mp4,5,2025-09-20-17-42-51-000000:front_1:000054,2025-09-20-17-42-51-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000054.mp4,3.7730396904179955,True
2025-09-20-17-42-51-000000:front_1:000089,2025-09-20-17-42-51-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000089.mp4,1,2025-09-20-17-42-51-000000:front_1:000064,2025-09-20-17-42-51-000000,fold_clothes,64.0,65.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000064.mp4,2.8338459769815647,True
2025-09-20-17-42-51-000000:front_1:000089,2025-09-20-17-42-51-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000089.mp4,2,2025-09-20-17-42-51-000000:front_1:000067,2025-09-20-17-42-51-000000,fold_clothes,67.0,68.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000067.mp4,3.087423469701092,True
2025-09-20-17-42-51-000000:front_1:000089,2025-09-20-17-42-51-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000089.mp4,3,2025-09-20-17-42-51-000000:front_1:000092,2025-09-20-17-42-51-000000,fold_clothes,92.0,93.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000092.mp4,3.5386318488986976,True
2025-09-20-17-42-51-000000:front_1:000089,2025-09-20-17-42-51-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000089.mp4,4,2025-09-20-17-47-54-000000:front_1:000013,2025-09-20-17-47-54-000000,fold_clothes,13.0,14.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000013.mp4,3.6675149970537992,True
2025-09-20-17-42-51-000000:front_1:000089,2025-09-20-17-42-51-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000089.mp4,5,2025-09-20-17-47-54-000000:front_1:000002,2025-09-20-17-47-54-000000,fold_clothes,2.0,3.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000002.mp4,3.784009647207567,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,1,2025-09-20-17-47-54-000000:front_1:000048,2025-09-20-17-47-54-000000,fold_clothes,48.0,49.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000048.mp4,1.875074803997955,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,2,2025-09-20-17-47-54-000000:front_1:000011,2025-09-20-17-47-54-000000,fold_clothes,11.0,12.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000011.mp4,1.94946921385292,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,3,2025-09-20-17-47-54-000000:front_1:000053,2025-09-20-17-47-54-000000,fold_clothes,53.0,54.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000053.mp4,2.320092375126722,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,4,2025-09-20-17-47-54-000000:front_1:000028,2025-09-20-17-47-54-000000,fold_clothes,28.0,29.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000028.mp4,2.3905945739287775,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,5,2025-09-20-17-47-54-000000:front_1:000069,2025-09-20-17-47-54-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000069.mp4,2.79550112628479,True
