episode_id,segment_id,canonical_verb,start_time,end_time,duration,start_frame,end_frame_exclusive,tracking_valid_frac,measured_tracking_valid_frac,tracking_quality,missing_value_rate,interpolated_value_count,coordinate_mode,pose_source_path,video_path,source_data_path,is_valid,rejection_reason,cluster_id,mean_same_verb_knn_distance,distinctiveness_percentile,cluster_rarity,potential_tracking_outlier,selected,selection_reason
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000010,fold_clothes,10.0,11.0,1.0,300,330,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000010.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.4947015047759336,0.2872340425531915,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000011,fold_clothes,11.0,12.0,1.0,330,360,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000011.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.500761691544577,0.7074468085106383,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000012,fold_clothes,12.0,13.0,1.0,360,390,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000012.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.769195370139509,0.7872340425531915,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000013,fold_clothes,13.0,14.0,1.0,390,420,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000013.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,3.6704426719350067,0.35638297872340424,0.824468085106383,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000014,fold_clothes,14.0,15.0,1.0,420,450,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000014.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.3641613035696283,0.21808510638297873,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000015,fold_clothes,15.0,16.0,1.0,450,480,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000015.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.512503742091839,0.30319148936170215,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000016,fold_clothes,16.0,17.0,1.0,480,510,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000016.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,5.134374630298081,0.8351063829787234,0.824468085106383,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000017,fold_clothes,17.0,18.0,1.0,510,540,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000017.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.154313462078397,0.6117021276595744,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000018,fold_clothes,18.0,19.0,1.0,540,570,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000018.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.9412977790436066,0.4627659574468085,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000019,fold_clothes,19.0,20.0,1.0,570,600,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000019.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.6209290821422275,0.7393617021276596,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000020,fold_clothes,20.0,21.0,1.0,600,630,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000020.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,4.56863551618522,0.723404255319149,0.824468085106383,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000021,fold_clothes,21.0,22.0,1.0,630,660,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000021.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.989731335147696,0.5053191489361702,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000022,fold_clothes,22.0,23.0,1.0,660,690,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000022.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.8920315231566853,0.4521276595744681,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000023,fold_clothes,23.0,24.0,1.0,690,720,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000023.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.821722671343751,0.4148936170212766,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000024,fold_clothes,24.0,25.0,1.0,720,750,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000024.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,4.059667833451074,0.5478723404255319,0.824468085106383,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000025,fold_clothes,25.0,26.0,1.0,750,780,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000025.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,6.012686201311325,0.9148936170212766,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000026,fold_clothes,26.0,27.0,1.0,780,810,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000026.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.6713550150598726,0.3617021276595745,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000027,fold_clothes,27.0,28.0,1.0,810,840,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000027.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.986547051387325,0.8138297872340425,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000028,fold_clothes,28.0,29.0,1.0,840,870,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000028.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,5.307496372720804,0.8563829787234043,0.824468085106383,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000029,fold_clothes,29.0,30.0,1.0,870,900,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000029.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.6553035973038903,0.35106382978723405,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000030,fold_clothes,30.0,31.0,1.0,900,930,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000030.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.146578130557596,0.6063829787234043,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000031,fold_clothes,31.0,32.0,1.0,930,960,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000031.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.622712908481013,0.7446808510638298,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000032,fold_clothes,32.0,33.0,1.0,960,990,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000032.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,3.793016306590939,0.39893617021276595,0.824468085106383,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000033,fold_clothes,33.0,34.0,1.0,990,1020,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000033.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.20528207885109,0.13829787234042554,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000034,fold_clothes,34.0,35.0,1.0,1020,1050,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000034.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.492104177277396,0.7021276595744681,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000035,fold_clothes,35.0,36.0,1.0,1050,1080,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000035.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,5.372958298467678,0.8670212765957447,0.17553191489361697,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000036,fold_clothes,36.0,37.0,1.0,1080,1110,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000036.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,3.810760106048241,0.40425531914893614,0.824468085106383,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000037,fold_clothes,37.0,38.0,1.0,1110,1140,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000037.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,2.899109235044247,0.0797872340425532,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000038,fold_clothes,38.0,39.0,1.0,1140,1170,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000038.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,3.5407700211997515,0.30851063829787234,0.17553191489361697,False,False,
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000039,fold_clothes,39.0,40.0,1.0,1170,1200,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000039.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__0,3.882845112510742,0.44148936170212766,0.824468085106383,False,True,facility_location_gain_per_second
2025-09-20-17-42-51-000000,2025-09-20-17-42-51-000000:front_1:000040,fold_clothes,40.0,41.0,1.0,1200,1230,1.0,1.0,1.0,0.0,0,per_frame_inverse_head_to_world:obs_head_pose,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000040.mp4,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/episodes/2025-09-20-17-42-51-000000,True,,fold_clothes__1,4.056393878508355,0.5425531914893617,0.17553191489361697,False,False,
