query_segment_id,query_episode_id,query_verb,query_start_time,query_end_time,query_video_path,neighbor_rank,neighbor_segment_id,neighbor_episode_id,neighbor_verb,neighbor_start_time,neighbor_end_time,neighbor_video_path,distance,same_verb
2025-09-20-17-42-51-000000:front_1:000026,2025-09-20-17-42-51-000000,fold_clothes,26.0,27.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000026.mp4,3,2025-09-20-17-42-51-000000:front_1:000008,2025-09-20-17-42-51-000000,fold_clothes,8.0,9.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000008.mp4,3.8058126037434366,True
2025-09-20-17-42-51-000000:front_1:000026,2025-09-20-17-42-51-000000,fold_clothes,26.0,27.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000026.mp4,4,2025-09-20-17-42-51-000000:front_1:000017,2025-09-20-17-42-51-000000,fold_clothes,17.0,18.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000017.mp4,4.535907772298806,True
2025-09-20-17-42-51-000000:front_1:000026,2025-09-20-17-42-51-000000,fold_clothes,26.0,27.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000026.mp4,5,2025-09-20-17-42-51-000000:front_1:000087,2025-09-20-17-42-51-000000,fold_clothes,87.0,88.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000087.mp4,5.193062815810434,True
2025-09-20-17-42-51-000000:front_1:000041,2025-09-20-17-42-51-000000,fold_clothes,41.0,42.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000041.mp4,1,2025-09-20-17-47-54-000000:front_1:000080,2025-09-20-17-47-54-000000,fold_clothes,80.0,81.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000080.mp4,6.103537498066783,True
2025-09-20-17-42-51-000000:front_1:000041,2025-09-20-17-42-51-000000,fold_clothes,41.0,42.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000041.mp4,2,2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,6.161127814597101,True
2025-09-20-17-42-51-000000:front_1:000041,2025-09-20-17-42-51-000000,fold_clothes,41.0,42.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000041.mp4,3,2025-09-20-17-42-51-000000:front_1:000003,2025-09-20-17-42-51-000000,fold_clothes,3.0,4.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000003.mp4,6.636721981033384,True
2025-09-20-17-42-51-000000:front_1:000041,2025-09-20-17-42-51-000000,fold_clothes,41.0,42.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000041.mp4,4,2025-09-20-17-42-51-000000:front_1:000022,2025-09-20-17-42-51-000000,fold_clothes,22.0,23.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000022.mp4,6.937049290279399,True
2025-09-20-17-42-51-000000:front_1:000041,2025-09-20-17-42-51-000000,fold_clothes,41.0,42.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000041.mp4,5,2025-09-20-17-42-51-000000:front_1:000024,2025-09-20-17-42-51-000000,fold_clothes,24.0,25.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000024.mp4,7.358290299864564,True
2025-09-20-17-42-51-000000:front_1:000051,2025-09-20-17-42-51-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000051.mp4,1,2025-09-20-17-42-51-000000:front_1:000069,2025-09-20-17-42-51-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000069.mp4,6.960228947072909,True
2025-09-20-17-42-51-000000:front_1:000051,2025-09-20-17-42-51-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000051.mp4,2,2025-09-20-17-47-54-000000:front_1:000068,2025-09-20-17-47-54-000000,fold_clothes,68.0,69.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000068.mp4,7.141552945662536,True
2025-09-20-17-42-51-000000:front_1:000051,2025-09-20-17-42-51-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000051.mp4,3,2025-09-20-17-42-51-000000:front_1:000014,2025-09-20-17-42-51-000000,fold_clothes,14.0,15.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000014.mp4,7.313239846227003,True
2025-09-20-17-42-51-000000:front_1:000051,2025-09-20-17-42-51-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000051.mp4,4,2025-09-20-17-47-54-000000:front_1:000069,2025-09-20-17-47-54-000000,fold_clothes,69.0,70.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000069.mp4,7.320310057721947,True
2025-09-20-17-42-51-000000:front_1:000051,2025-09-20-17-42-51-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000051.mp4,5,2025-09-20-17-47-54-000000:front_1:000039,2025-09-20-17-47-54-000000,fold_clothes,39.0,40.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000039.mp4,7.523308181134763,True
2025-09-20-17-42-51-000000:front_1:000062,2025-09-20-17-42-51-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000062.mp4,1,2025-09-20-17-42-51-000000:front_1:000005,2025-09-20-17-42-51-000000,fold_clothes,5.0,6.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000005.mp4,4.6961022266855315,True
2025-09-20-17-42-51-000000:front_1:000062,2025-09-20-17-42-51-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000062.mp4,2,2025-09-20-17-47-54-000000:front_1:000070,2025-09-20-17-47-54-000000,fold_clothes,70.0,71.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000070.mp4,6.006323682960502,True
2025-09-20-17-42-51-000000:front_1:000062,2025-09-20-17-42-51-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000062.mp4,3,2025-09-20-17-47-54-000000:front_1:000082,2025-09-20-17-47-54-000000,fold_clothes,82.0,83.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000082.mp4,6.468976877811062,True
2025-09-20-17-42-51-000000:front_1:000062,2025-09-20-17-42-51-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000062.mp4,4,2025-09-20-17-47-54-000000:front_1:000056,2025-09-20-17-47-54-000000,fold_clothes,56.0,57.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000056.mp4,6.50572788043232,True
2025-09-20-17-42-51-000000:front_1:000062,2025-09-20-17-42-51-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000062.mp4,5,2025-09-20-17-42-51-000000:front_1:000015,2025-09-20-17-42-51-000000,fold_clothes,15.0,16.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000015.mp4,6.80762572198748,True
2025-09-20-17-42-51-000000:front_1:000071,2025-09-20-17-42-51-000000,fold_clothes,71.0,72.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000071.mp4,1,2025-09-20-17-42-51-000000:front_1:000015,2025-09-20-17-42-51-000000,fold_clothes,15.0,16.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000015.mp4,4.281911278513268,True
2025-09-20-17-42-51-000000:front_1:000071,2025-09-20-17-42-51-000000,fold_clothes,71.0,72.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000071.mp4,2,2025-09-20-17-42-51-000000:front_1:000024,2025-09-20-17-42-51-000000,fold_clothes,24.0,25.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000024.mp4,5.302817600747443,True
2025-09-20-17-42-51-000000:front_1:000071,2025-09-20-17-42-51-000000,fold_clothes,71.0,72.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000071.mp4,3,2025-09-20-17-42-51-000000:front_1:000053,2025-09-20-17-42-51-000000,fold_clothes,53.0,54.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000053.mp4,5.707167409579706,True
2025-09-20-17-42-51-000000:front_1:000071,2025-09-20-17-42-51-000000,fold_clothes,71.0,72.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000071.mp4,4,2025-09-20-17-42-51-000000:front_1:000043,2025-09-20-17-42-51-000000,fold_clothes,43.0,44.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000043.mp4,6.065845135542383,True
2025-09-20-17-42-51-000000:front_1:000071,2025-09-20-17-42-51-000000,fold_clothes,71.0,72.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000071.mp4,5,2025-09-20-17-47-54-000000:front_1:000090,2025-09-20-17-47-54-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000090.mp4,6.070242619876166,True
2025-09-20-17-42-51-000000:front_1:000080,2025-09-20-17-42-51-000000,fold_clothes,80.0,81.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000080.mp4,1,2025-09-20-17-42-51-000000:front_1:000034,2025-09-20-17-42-51-000000,fold_clothes,34.0,35.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000034.mp4,3.835860887400591,True
2025-09-20-17-42-51-000000:front_1:000080,2025-09-20-17-42-51-000000,fold_clothes,80.0,81.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000080.mp4,2,2025-09-20-17-42-51-000000:front_1:000053,2025-09-20-17-42-51-000000,fold_clothes,53.0,54.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000053.mp4,4.405863823345277,True
2025-09-20-17-42-51-000000:front_1:000080,2025-09-20-17-42-51-000000,fold_clothes,80.0,81.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000080.mp4,3,2025-09-20-17-42-51-000000:front_1:000043,2025-09-20-17-42-51-000000,fold_clothes,43.0,44.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000043.mp4,4.603310250934128,True
2025-09-20-17-42-51-000000:front_1:000080,2025-09-20-17-42-51-000000,fold_clothes,80.0,81.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000080.mp4,4,2025-09-20-17-42-51-000000:front_1:000007,2025-09-20-17-42-51-000000,fold_clothes,7.0,8.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000007.mp4,6.134486731769152,True
2025-09-20-17-42-51-000000:front_1:000080,2025-09-20-17-42-51-000000,fold_clothes,80.0,81.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000080.mp4,5,2025-09-20-17-47-54-000000:front_1:000090,2025-09-20-17-47-54-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000090.mp4,6.188106813140191,True
2025-09-20-17-42-51-000000:front_1:000090,2025-09-20-17-42-51-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000090.mp4,1,2025-09-20-17-42-51-000000:front_1:000063,2025-09-20-17-42-51-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000063.mp4,4.796847077649767,True
2025-09-20-17-42-51-000000:front_1:000090,2025-09-20-17-42-51-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000090.mp4,2,2025-09-20-17-47-54-000000:front_1:000090,2025-09-20-17-47-54-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000090.mp4,6.33085183821679,True
2025-09-20-17-42-51-000000:front_1:000090,2025-09-20-17-42-51-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000090.mp4,3,2025-09-20-17-47-54-000000:front_1:000055,2025-09-20-17-47-54-000000,fold_clothes,55.0,56.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000055.mp4,6.510859916090906,True
2025-09-20-17-42-51-000000:front_1:000090,2025-09-20-17-42-51-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000090.mp4,4,2025-09-20-17-42-51-000000:front_1:000004,2025-09-20-17-42-51-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000004.mp4,6.536549359785433,True
2025-09-20-17-42-51-000000:front_1:000090,2025-09-20-17-42-51-000000,fold_clothes,90.0,91.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000090.mp4,5,2025-09-20-17-42-51-000000:front_1:000087,2025-09-20-17-42-51-000000,fold_clothes,87.0,88.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000087.mp4,6.606324028190409,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,1,2025-09-20-17-47-54-000000:front_1:000040,2025-09-20-17-47-54-000000,fold_clothes,40.0,41.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000040.mp4,1.5661784331689819,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,2,2025-09-20-17-47-54-000000:front_1:000024,2025-09-20-17-47-54-000000,fold_clothes,24.0,25.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000024.mp4,1.9763588886350716,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,3,2025-09-20-17-47-54-000000:front_1:000082,2025-09-20-17-47-54-000000,fold_clothes,82.0,83.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000082.mp4,3.716719188797121,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,4,2025-09-20-17-47-54-000000:front_1:000022,2025-09-20-17-47-54-000000,fold_clothes,22.0,23.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000022.mp4,4.619788409162031,True
2025-09-20-17-47-54-000000:front_1:000004,2025-09-20-17-47-54-000000,fold_clothes,4.0,5.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000004.mp4,5,2025-09-20-17-42-51-000000:front_1:000005,2025-09-20-17-42-51-000000,fold_clothes,5.0,6.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000005.mp4,4.745129408357908,True
